92,tail,b i ʃ t,z u b u,p o ʧʰ,p o ʧʰ,i f u s,k o k o r e k a,i k u,i k o,n ə ŋ g ai r,l o s t,o p a ʃ k ə,k ua,w i k o r,d a d a l a k,o ʦ a s,h ɛː l ə,w ɤ ₃₃ t o ₅₅,s t aː r t,s t a r t,m u ₂₂ q w a ₄₄,t eɪ l,m æ ₂₂ q w a ₅₅,k ø,ʃ v a n t͜s,m u ₂₂ q w a ₂₄,u r a,u r a,o b a,i k u g,h u e l o,p uː ʧʰ,i k o ʔ,s k ɔʰ t,k o d a,m o ₂₂ q w a ₄₄,ɤ̃ ₃₃ t ɤ̃ ₅₅,ɬ e ɣ,s iː b o,ɬ i w,t e ɣ,l ɨː,oː,o,θ e ɣ,l iː,n a r i,i ŋ k o,ɬ e ɣ,ʃ e p ʈ iː,m i ₃₃,r a m b o,l ɨː,ʣ uː,ʔ i k uː n,ʦ eː ʔ,i ʔ o,t i ɣ,l eːɨ ɣ,h ɑː l ə,p oː s iː,o,l a n j ɔ,k e m u r,l ɨː,ɔ ɡ ɔ n,ʀ a b u,k au ð ɐ,k w a d ə,x v o s t,o,t i ɣ,z uː,u k u e,k o l a,s v a n s,l i j,p o ŋ,i k u n,w a w i s h w i s h,ɬ e ɣ,c i v c i,i ŋ k o t,m ɔ ₄₂ q ɔ ₄₂,k u j r u k,s i pː o,-,d̪ ʊ m,l e ɣ,ɬ e ɣ,l e ɣ,l e ɣ,p u n d a,m i ₄₂ t u ₃₅
92,stone,g u r,ʔ i s i,kʰ ɑ ɾ,kʰ ɑ ɾ,b a t u,p a r a t s i,w a t u,b i tː o h,p a tʰ ə r,m ẽ n,k a m ə k,ɾ ɔ k,f u k e l o h,-,k aː m ɛ n,s d̥ʰ e n,t͡ʂ o w ₄₂,s t eː n,s t e n,ʨ i w ₄₂,s t əʊ n,t i w ₂₁,p j ɛ ʀ,ʃ t ai n,ʣ u ₂₁ qʰ w ɛ ₅₅,p e t r a,p e̞ t r a,i s i,b a t u,p oː h a k u,p ə tʰː ə r,b a t u,s t ei t͡n,p j ɛ t r a,d a ₄₂ ŋ ã ₂₁,ʦ o w ₄₂,k æ w,iː ɕ,k eː w,k eː w,ə χʷ t ə s,i s i,i s i,k æ ɣʷ,əː χ t ə ʃ,n a b u a,b a t u,k æ ɣʷ,d ə g ə ɖ,ʦʰ ɤ ₄₂,v a t o,ə χʷ t ə ʃ,i s ɨ,b a t o j,ʦ e,k a r a,k eː w,aː χʷ t ə s,s t æ j n,k eː w,e s i,g o ɽ i,b a d,ə χʷ t ə s,k a mʲ ɛ ɲ,p ɛ d r ɐ,p ɛ d ɾ ɐ,p j a t r ə,k a mʲ ɪ nʲ,i s i,k eː w,ʔ i s i,b a t u x,p j e ð ɾ a,s t eː n,k eː w,k uː,f a t u k,f a t u,k æ ɣʷ,s k u z u,b a t u ʔ,d i w ₄₂,t a ʃ,i s i,k eː w,p ə t̪ʰː ə ɾ,k œː ɣ,k œ ɣ,k œː ɣ,k œː ɣ,k o n t u,ʦ o w ₄₂
92,night,n a t,j u r u,g i ʃ ɛ ɾ,g i ʃ ɛ ɾ,r a o b i,b o ŋ i,w e ŋ i,d i c u m,r ai t,n oː s,n ɔ ʃ t,n i t,t a l a j a,p u e ŋ i,n o ʦ,n a d̥ʰ,p e ₃₃ k ɚ ₄₂,n ɑ x t,n ɑ χ t,ɲ i ₄₄ u ₂₂,n aɪ t,ɕ a ₂₄ x ɯ ₂₂,n ɥ i,n a x t,j a ₅₅ x ɯ ₄₂,n i x t a,n y cʰ t a,j o r u,j a b i,p oː,r aː t,m a l a m,n ouʰ t,n ɔ tː e,ɕ a ₅₅ x ɯ̃ ₄₂,p ẽ ₅₅ k a ₄₂,æː t,b ai ɴ,aː t,æː t,j ə,j o r u,j o r u,-,i,g a r u,m a l a m,æː t,ɾ a t ɾ ə,ɕ ɚ ₅₅ pʰ o ₅₅,a l i n a,j iː,j u ɭ,d i k,tˡˀ eː ʔ,b o ŋ i,aː t,eː t,n ɑ t,æː t,j o r u,ɔ n dʱ a r ɔ,k l e b e s é i,j iː,n ɔ ʦ,n o j t ə,n ɔ j t ɨ,n w a p t e,n o ʧ,j o r u,aː t,j u r u,ŋ a r o m,n o ʧ e,n a t,aː t,j iː,k a l a n,t a n l h u a n,æː t,f é ŋ n a,k a l a m,x a ₄₂ x ɯ ₂₁,g e ʤ e,j o r u,æː t,ɾ ɑ t̪,j e j,j e j,e j,j e j,k o r o n d o h a,p e ₃₃ k ɛ ₄₂
92,leaf,ɟ e θ,h w a,t ɛ ɾ ɛ v,t ɛ ɾ ɛ v,d o u d n,n a n a,i r a,d i o n,p a t,d ɛ l j ɛ n,l i s t,f u ʎ a,p a p a h,h a g o n,l ɪ s t,l ɒ w,ʂʰ e ₄₄,b l ɑ t,b l ɑ t,s ɛ ₄₄,l iː f,ɕ ɛ ₅₅,f œ j,b l a t,s ɛ ₂₄,f i l o,f i l o̞,h a,l a b u ŋ,l a u,p ə tː aː,d a u n,l øyː v,f ɔ ʎː o,ʂ ɚ ₅₅,s e ₄₄,ɭ ɨː p ə t,h ai,ɭ i p ə t,l iː p ə t,l ə p t ə,h aː,h a,ɭ ɨː p ə t,l ɔː p t a,b e g a,d a u n,ɭ ɨː p ə t,p a n,s ɛ ₄₄,r a v i n a,l uo p t æ,p aː,d a ʔ o n,tˀ ãː ʔ,b u l u,l i p ə t,l uː p t æ,l øː ʋ,l iː p ə t,ɸ a,p ɔ t ɔ r ɔ,lː e l,l u p t ə,l i ɕ ʨ,f o ʎ ɐ,f o ʎ ɐ,f w a j e,lʲ i s t,h a,l i p ə t,h w aː,d a w u n,o x a,b l ɑː d,ɭ i p ə t,l ɔ p t ɔ,t a h a n,f i l h a q,ɭ ɨː p ə t,h ʉ ŋ ʉ,r o u n,d j ɯ ₂₁ m ɯ ₄₂ ɕ i ₄₂,j a p r a k,h a pː a,l iː p ə t,p ə tː ɑ,ɭ ɨː w ə t,ɭ ɨː w ə t,ɭ ɨː w ə t,ɭ ɨː w ə t,-,s e ₄₄
92,hear,d ə ɟ o,k i kʲ u r i,l ə s ɛ l,l ə s ɛ l,k i d o ŋ o r,-,d o ŋ e,m ə n e ŋ,s u n ə b,k l ɛː v ɛ t,ʧ u v ə m,s ə n t i,m i t e ŋ i r,h u ŋ o k,s l ɪ ʃ ɛ t,h oːʌ,ʨʰ j ɚ̃ ₅₅,h oː r ə,h o r ə n,ʨʰ j a ₅₅,h ɪə,ʨʰ j æ ₂₄,ɑ̃ t ɑ̃ d ʀ,h ø r ə n,ʨʰ j a n ₅₅,a k uo,a k uo̞,k i k u,d u n u g,l o h e,s ʊ nː aː,d i ŋ a,h eiː r a,s e n t i r e,ʨʰ j ã ₅₅,ʨʰ j a n ₅₅ t ǝ ₃₃,k oː ɬ,k iː,χ ɵː ɬ,χ uː t,q oː l i,k i k u,k i k u,k oː θ,q oː l i,n a n i n a n i,l i ŋ a r,k oː ɬ,ə͜i k n e,ʨʰ ɚ̃ ₅₅,m a n d r é,qʷ o l i,ʦ ɨ f u,nʲ a ʔ i ə ŋ,d iː ʦˀ a ʔ,r o ŋ o,χ uː t,χ ɔː l i,h øː ɾ ə,χ oː l,k i k u,s u ɳ,o rː é ŋ e s,q oː l i,s w ɨ ʃ ɛ ʨ,o v i r,o v i ɾ,a w z i,s l u ʃ a tʲ,k i k u,χ uː t,ʨ i ʦ u ɴ,k i d i ŋ a h,oi ɾ,h œː r a,χ uː l,q ɔ l ɔ n t,r o n a,t u n m a z a,k oː ɬ,t m a l ʉ,k ə h e n e ŋ,ʨʰ j a ŋ ₅₅,i ʃ i t,k i k u,χ uː t,s ʊ nː ə,k ɔː l,k oː ɬ,k ɔː l,k oː l,f e t e ŋ k e,ʨʰ j ɛ ₅₅
92,fish,p e ʃ k,ʔʲ u,ʣ u k,ʣ u k,s a d a k,b o s i,b a u,p u t a,m ã cʰ,p e s k,r i b ə,p e ʃ,f u t i ŋ,g u i h a n,r ɪ b a,f e s g̥ʰ,w ɤ̃ ₃₅,v ɪ s,v ɪ s,ŋ u ₅₅,f ɪ ʃ,ŋ o ₂₄,p w a s ɔ̃,f ɪ ʃ,ŋ o ₅₅,p͡s a r i,p͡s a r i,s a k a n a,i s d a ʔ,i ʔ a,m ə ʧ l iː,i k a n,f ɪ s k ʏ r,p e ʃː e,ŋ u ₅₅,ṃ ₅₅,k uː ɬ,iːo,χ u ɬ,χ uː t j,q u l,s a k a n a,uo,k uː θ,q u l,o r e b e,l a u k,k uː ɬ,m a s a,o ŋ ₅₅,l a o k o,q u l,i z o,ʔ e k aː n,ɬ oː ʔ,-,χ u t,χ u l,f i s k,χ uː l,eo,m a cʰ ɔ,ŋ i k e l,q u l,r ɨ b a,p ɐ j ʃ ə,p ɐi ʃ ɨ,p e ʃ t e,r ɨ b ə,uo,χ u t,ʔ i j u,k i e n,p e s k a ð o,f i s k,χ u l,q o l,n a ʔ a n,r u s a w,k uː ɬ,e o s k ʉ,m ə t u ʔ,ŋ ɤ ₅₅,b a l ɯ k,s a k a n a,χ uː t j,m ə ʧʰ l i,k uː l,k uː ɬ,k uː l,k uː l,k e n t a,ŋ o ₃₅
92,drink,p i,n u m u r i,χ ə m ɛ l,χ ə m ɛ l,e ŋ i n u m,k uː,i n u,c ə ʔ,p i b,e v ɑ,p i j ə,b ɛ w ɾ ə,m i n a n u m,g i m e n,p iː t,d ʁ ɛ g̥ʰ ə,ǝ̃ ₃₃,d r ɪ ŋ k ə,d r ɪ ŋ k ə n,ɯ̃ ₂₂,d r ɪ ŋ k,ɯ ₂₂,b w a ʀ,t r ɪ ŋ k n̩,ʔ o ŋ ₂₂,p i n o,p i n o̞,n o m u,u m i n u m,i n u,p iː n aː,i r u p,t r ɛʰ k a,b e r e,ɯ̃ ₂₂,ǝ̃ ₃₃,-,n o ɴ,j aː ɲ s j,j æː ɲ t j,æ j i,n o m u,n o m u,θ iː,æ j i,t e p a t e p a r i,m a i nʲ u m,ɬ iː,p iː ɳ e,o ŋ ₃₃,m i s o t r o,æ j i,n u m,m a ʔ a m,ʔ a dˡ ã́,i n u,j aː ɲ s j,a j i,d ɾ i k ə,j eː ɲ s j,n o m u,p i,m e l i m,æ j i,p i ʨ,b ə b e r,b ɨ b e ɾ,b e a,pʲ i tʲ,n o m u,j aː ɲ s j,n u n u ɴ,n u o h,b e β e ɾ,d r i k a,j i ɲ s j,æ j æ n t,h e m u,m i q i l h a,j eː ɲ t j,m i m o,m u r u ʔ,ɯ̃ ₃₃,i ʧ,n o m u,j æː ɲ t j,p i n ə,l iː,ɬ iː,iː,j iː,f o r a gʰ u,ɯ ₃₃
92,die,v d e s,s i mʲ u r i,m ɛ r n ɛ l,m ɛ r n ɛ l,m aː t i,m a t e,m a t e,l ə tː ə h,m ə r ə b,m ɛ r v ɛ l,u m r ɤ,m u r i,p a t a j,m a t a i,ʊ m iː r a t,d o,ɕ i ₃₃,s t ɛ r v ə,s t ɛ r v ə n,s i ₂₂,d aɪ,s i ₂₂,m u ʀ i ʀ,ʃ t ɛ r b n̩,ɕ i ₂₂,p e θ e n o,p e̞ θ e̞ n o̞,m a r u b u,m a t a j,m a k e,m ə r n aː,m a t i,t eiː j a,m o r i r e,ɕ i ₂₂,ɕ i ₃₃,s uː r aː ɬ,s iː ɴ,p ɔː s aː ɬ ə,j oː χ aː t,q oː l i,s i n u,s i n u r u,s uː r,q ɔː l i,b a u,m a t é,s uː r æː ɬ,m ə ɾ ɳ e,ɕ i ₃₃,m a t j,q ɔ l i,s ɨ n,m a t a j,d aː z ʦ ã́,m a t e,t o χ aː t,χ ɔː l i,d øː,p aː s æː l ə,s i n o r u,m ɔ r,m a d,q oː l i,u mʲ ɛ r a ʨ,m u ʀ e r,m u ʀ e ɾ,m u r i,u mʲ ɪ rʲ e tʲ,s i n u,-,s i n u ɴ,k o b u s,m o ɾ i ɾ,d øː,p o s aː l ə,q ɔ l ɔ n t,m a t e,m a c a j,s uː r æː ɬ,m c o i,m a t e ʔ,ɕ i ₃₃,ø l,s i n u,s uː r aː t,m ə ɾ n ə,s uː r,s uː r,t eː w ə r s æː ɣ j e n t æː,s uː r,m a t e,ɕ i ₃₃
92,cloud,r e,k u m o,ɑ m p,ɑ m p,a w a n,k e k a o,l i m u,g i u m,m e gʱ,k ũ m u l,ɔ b l ə k,n u β u l,t u ʔ e m,u cʰ a n,o b l a k,s g̥ʰ y,v ɤ̃ ₂₁ n õ ₂₁,ʋ ɔ l k,w ɔ l k,m ɯ̃ ₂₁ k o ₄₂,k l aʊ d,ʁ æ ₂₁,n ya ʒ,v ɔ l k ə,ŋ ɛ ₁₂ q ǝ ₅₅,s i n e f o,s i n e̞ f o̞,k u m o,p a ŋ a n u d,a o,b aː d ə l,s e b u n,s c iː,n u v o l a,m ɯ ₂₁ k o ₄₂,ɤ̃ ₂₁,p e ɬ ə ŋ,k u m o,p a ɬ ə ŋ,-,t o l,k u m o,k u m o,p e θ ə ŋ,t u l,n o g a r a,d o m,p e ɬ ə ŋ,ɖʱ a g,ɥ e n ₂₁ p e ₂₁,r a h o n a,t u l,f u m u,k ə n i ə ŋ,kˀ o s,l a w u o,p a t ə ŋ,t u l,ʃ yː,p æ l ə ŋ,k u m o,m e gʱ ɔ,e a b e d,t u l,ɔ b w ɔ k,n u v ɐ̃ j,n u v ɐ̃ j,n o r,o b l ə k ə,k u m o,p a t ə ŋ,k u m u,a b u n,n u β e,m oː l n,p a l ə ŋ,t u l,k a l o a n,u r u m,p e ɬ ə ŋ,c m ʉ́ c m ʉ,a w a n,ŋ ɔ ₃₅ q a ₄₂,b u l u t,k u m o,p e t ə ŋ,b ɑ d̪ ə l,p e l ə ŋ,p e ɬ ə ŋ,p e l ə ŋ,p e l ə ŋ,o l u,ɤ ₂₁
92,bone,k o ʦ k,h u n ɨ,v o s k o ɾ,v o s k o ɾ,t u l a g n,s i p a n a,w u k u,t u l a ŋ,h ə ɖː i,a s k ɔ r n,k ɔ s t,ɔ s,u k a k,-,k o s t,b̥ e n,k w a ₄₄ t j ǝ ₃₃,b eː n,ɣ r a t,q w a ₄₄,b əʊ n,q w a ₅₅,ɔ s,k n ɔ x n̩,q w a ₂₄,k o k a l o,k o̞ k a l o̞,h o n e,b u t ʔ u l,i w i,h ə ɖː iː,t u l a ŋ,p eiː n,ɔ sː o,q w a ₅₅ ʦ e ₅₅,k w ɑ ₄₄ t ǝ ₄₂,ɬ o w,h o n e,ɬ u w,t o w,l o,h o n e,h o n e,θ o ɣ,l u ʃ m,k i s a,t u l a ŋ,ɬ o ɣʷ,h a ɖ,k w a ₄₄ t w ɤ ₄₄,t a o l a n a,l u,p u n i,k ə l aː n,ʦˀ i n,t õ l a,t u w,l u,b eː n,l a w,ɸ o n e,h a ɖ ɔ,cʰ i u i s,l u,k ɔ ɕ ʨ,o s u,o s u,o s,k o sʲ tʲ,h o n e,t u w,h u n i,t u r a ŋ,w e s o,b eː n,l o w,l o ʃ ə m,r u ʔ i n,p u q u,ɬ o ɣʷ,c ʉ́ e h ʉ,l a h,k u ₄₂ d j ɯ ₃₅ ʦ ɛ ₄₂,k e m i k,h o n e,t e w,h ə ɖː i,l o ɣ,ɬ o ɣ,l o ɣ,l o ɣ,b u k u,k w a ₄₄ t ɯ ₃₃
92,black,z e z,k u r u s a r i,s ɛ v,s ɛ v,m o d o m,n u n u m i n i,m a e t a,m i tː ə m,k a r i,d yː,ʧ ɛ r ɛ n,n ɛ ɣ ɾ ə,k u h t i ŋ,a tː i l o ŋ,ʧ ɛ r n iː,s ɒː d̥ʰ,x ɯ ₄₄,z ʋ ɑ r t,z w ɑ r t,x ɯ ₄₄,b l æ k,χ ɯ ₅₅,n w a ʀ,ʃ w a r t͜s,χ e ₂₄,m a v r o s,m a v r o̞ s,k u r o kʲ a,m a b i r u,ʔ e l e ʔ e l e,k aː l aː,c e l u m,s v a r̥ t ʏ r,n e r o,x ɯ ₅₅,x ɯ ₄₄,p e ɣ t ə,k u r e,p i t iː,p e ɣ t ə,s eː m ə l,k u r oi,k u r oi,p e ɣ t ə,ʃ eː m ə l,d u b a d u b a,i n t a r u m,p e ɣ t ə,k a ɭ a,x ɯ ₄₄,m a i n t j,ʃ eː m ə l,f u,k e t a m,ɬ i ʒ i n,a i t õ,p i ɣ t ə,s eː m ə l,s ɔ ʈ,p uː t iː,k u r eː,k ɔ ɭ a,cʰ e d e l e k é l e k,ʃ eː m ə l,ʧ a r n ɨ,p r e t u,p ɾ e t u,n e ɡ r u,ʧ o r n ɨ j,k u r oi,p i ɣ t ə,k u r u s a ɴ,s u ŋ u t,n e ɣ ɾ o,s v a r t,p i t iː,p æ ŋ,m e t a n,m a q u s u m,p e ɣ t ə,k u a o ŋ a,p ə r ə m a ʔ,x ɚ ₄₂,k a r a,k u r oi,p e ɣ t ə,k ɑ l ə,p e ɣ t ə,-,p e ɣ t ə,p e ɣ t ə,n o gʰ i gʰ i t o,x ɯ ₄₄
91,white,b a r ð,s i r u s a r i,s p i t ɑ k,s p i t ɑ k,e m p u t i h,k e k a o,m a b u j a,p u t e,d o b l a,g w ɛ n,b a l,b l a ŋ,k u h c a l,-,b iː l iː,v i ð,p ɚ ₄₂,ʋ ɪ t,w ɪ t,p a ₄₂,w aɪ t,p a ₂₁,b l ɑ̃,v ai s,b æ ₂₁,l e f k o s,a s p r o̞ s,s i r o kʲ a,m a l a g t i,k e ʔ o k e ʔ o,-,p u t i h,xʷ iː t ʏ r,b j a n k o,p a ₄₂,p a ₄₂,n eː w iː,s i r e,n o w iː,n a w ə,s ɔ j r ə ŋ,s i r oi,s i r oi,n æː ɣ iː,s a r ə ɲ,e m eː m e,b a u t é,n eː ɣʷ iː,p ã ɳ ɖʰ ɾ a,pʰ ɚ ₄₂,f o t s j,s ɔ r ɲ ə ŋ,sː u,p u t i ə k,ɬ i g a i,f u s i,n o w ə,j aː ŋ k,ʋ iː t,n æː w iː,s i r eː,dʱ ɔ b ɔ ɭ ɔ,b e cʰ e l e l é u,s ai r i ŋ,bʲ a w ɨ,a l v u,b ɾ ɐ̃ k u,a l b,bʲ e l ɨ j,s i r oi,n o w ə,s i r u s a ɴ,m o p u k,b l a ŋ k o,v iː t,n o w iː,s a j r a ŋ,m u t i n,m a p u z i,n eː ɣʷ iː,f u e c ʉ ʔ i a,b o h o ŋ,b a ₄₂,a k,s i r oi,n o w ə,s ə f e d̪,n æː ɣ iː,n æː ɣ iː,n æː ɣ iː,n æː ɣ iː,n o p u t e,p ɛ ₄₂
91,water,u j,m ɨ z ɨ,ʤ u ɾ,ʤ u ɾ,b e i g,k o r o m o,-,p i,p ai n,d uː ʁ,v o d a,a j ɣ w ə,n a n u m,h a n o m,v o d a,v a n,ɕ u j ₃₃,ʋ aː t ə r,w a t ə r,ɕ y j ₂₂,w ɔː t ə,ɕ y j ₂₂,o,v a s ɐ,ɕ y ₂₂,n e r o,n e̞ r o̞,m i z u,d a n u m,w a i,p aː n iː,a i ʔ,v aʰ t n̥,a kː w a,ɕ y j ₂₂,ɕ y j ₃₃,j e ŋ k,m iː,j i ŋ k,j e ŋ k,w i tʲ,m i z u,m i d u,j e ŋ k,y tʲ,m a m i,d a n u m,j e ŋ k,oa ɳ iː,ɕ y j ₃₃,r a n o,w y tʲ,m i ʣ ɨ,w iː n,t o,i d a n õ,j i ŋ k,w i t,ʋ ɑ n,j iː ŋ k,m e z u,p a ɳ i,d a o b,w y tʲ,v ɔ d a,a g w ɐ,a ɡ w ɐ,a p ə,v ɐ d a,m i z u,j i ŋ k,m i ʤ i,p iː n,a ɣ w a,v a t ɛ n,j i k,u tʲ,w e,s a z u m,j e ŋ k,cʰ u m u,a n u m,ɕ y j ₃₃,s u j,m i z u,j e ŋ k,p ɑ n i,j e ŋ k,j e ŋ k,j e ŋ k,j e ŋ k,-,ɕ y j ₃₃
91,star,y ł,h u s i,ɑ s t ə ʁ,ɑ s t ə ʁ,-,p i p i t o,b e t u ʔ u,t ə k ə b i n,ʈ a r a,s t eː r ɛ t,z v ɛ z d a,ə s t ɛ l,f u ʕ i s,-,ɦ vʲ ɛ z d a,s d̥ʰ j æɐ̯ n ə,ɕ ɚ̃ ₅₅,s t ɛ r,s t ɛ r,ɕ a ₅₅,s t ɑː,ɕ æ ₂₄,e t w a l,ʃ t ɛ r n,s a n ₅₅,a s t e r i,a s t r o̞,h o s i,p a m g a s a n,h oː k uː,t aː r aː,b i n t a ŋ,s t j a r t͡n a,s t e lː a,ɕ ã ₅₅,ɕ a n ₅₅,k oː s,h oi ɕ,χ ɵː s,χ uː s,s ɔu,h o s i,h o s i,k oː s,s ɔ w,v i t i u,b i n t a ŋ,k oː s,t s ã n d ə n iː,ɕ ɚ̃ ₅₅,k i n t a n a,s ɔ w,p u s ɨ,b i t u ə k,s õ ʔ,d õ f i,χ uː s,s ɔ w,s t j æː ɳ ə,χ oː s,ɸ o s i,t a r a,b t u cʰ,s ɔu,ɡ vʲ a z d a,ə ʃ t r e l ɐ,ɨ ʃ t ɾ e l ɐ,s t ea,z vʲ ɪ z d a,h o s i,χ uː s,h u s i,b i t a ŋ,e s t ɾ e ʎ a,ɧ ɛː r n a,χ uː s,q oː ɲ sʲ,f i t u n,k i l h p u z,k oː s,c o ŋ é o h a,b i n t a ŋ,ɕ a ŋ ₅₅,j ɯ l d ɯ z,h o s i,χ uː s,t̪ ɑ ɾ ə,k ɔː s,k oː s,k ɔː s,k oː s,k a l i p o p o,ɕ ɛ ₅₅
91,skin,l ə k u r,d u ɴ x o,m ɑ ʃ k,k ɑ ʃ i,k u b a l,k a b u n u,p e l a,k u l a i ʔ,c ə m r a,k ʁ oː χ ɛ n,k ɔ ʒ ə,p e ʎ,f a ŋ e s,l a sː a s,k uː ʒ ɛ,h u ð,p e ₂₁,h œy t,h œy t,ʨ y j ₂₁ q a ₅₅,s k ɪ n,p i ₂₁,p o,h au t,b i ₁₂,ð e r m a,ð e̞ r m a,k ua b e,l u k u b,ʔ i l i,ʧ ə m ə ɽ iː,k u l i t,s c ɪ nː,p ɛ lː e,ʨ y j ₂₁,p e ₂₁,s o w,k a w a,s o χ,s o χ,s ɔu,k a w a,k a w a,s o ɣ,-,o p i,k u l i t,s o ɣʷ,t s a m ɖ iː,p e ₂₁,h o d i t r a,s ɔu,k aː,b u l a ŋ,k ay g i,u l i,s o χ,s ɔ w,h ʉː d,s o χ,k a w a,č h a l ɔ,b u d é l,s ɔu,s k u r a,k o r u,p ɛ l ɨ,p j e l e,k o ʒ ə,k a w a,s o χ,k aː,k u r i t,p j e l,ʃ i n,s o χ,-,k u l i t,s h a p a,s o ɣʷ,s n ʉ́ f ʉ,k u l i t,b i ₃₅,d e r i,k a w a,s o χ,kʰ ɑ l,s o ɣ,s o ɣ,s o ɣ,s o ɣ,k u l i,p e ₂₁
91,short,ʃ k u r t ə r,ʔ i kː j a s a r i,k ɑ ɾ ʧ,k ɑ ɾ ʧ,p u h u,k u b u n u,e d e,d i c i ʔ,cʰ o ʈ,b ɛː r,k ɤ s,k u ɾ,k a m u k u ʕ,é t i g u,k r aː t k iː,g̥ʰ ɒː d̥ʰ,ʦʰ ɯ ₅₅,k ɔ r t,k ɔ r t,ʨʰ i ₅₅,ʃ ɔː t,ʦʰ o ₅₅,k u ʀ,k ʊ r t͜s,ʦʰ w a ₂₄,k o n d o s,k o̞ n d o̞ s,m i ʥ i k a kʲ a,d a g ʔ u d,p oː k o l e,ʧʰ o ʈ aː,p a n d a u,s t ʏʰ t ʏ r,k o r t o,ʨʰ i ₅₅,ʦʰ ɯ ₅₅,w æː n,m i ɕ k e,w aː ɳ,w æː n,uː ŋ kʷ ə,m i ʥ i k ai,m i z oi,w æː ɳ,œː n kʷ ə,-,p a n d a k,w æː n,ʈʰ e ŋ g ɳ a,ʦʰ ǝɯ ₅₅,f o h j,uː ŋ kʷ æ,m a r u,b a b aː k,j ay ʒ i,a d o ŋ o,w aː n,w aː tʲ i,k ɔ ʈ,w æː n,m e ʨ i k eː,cʰ o ʈ ɔ,k e d é b,uː n ə k,k r u t k i,b r ɛ v ə,k u ɾ t u,s k u r t,k ɐ r o t kʲ ɪ j,m i ʥ i k ai,w aː n,ʔ i ɴ ʦ a s a ɴ,k o d e,k o ɾ t o,k ɔ r t,w aː ɳ,oː n,b a d a k,l u i s h,w æː ɳ,n a n ʉ h t ʉ,i d o k,ʦʰ ɤ ₄₂,k ɯ s a,m i ʥ i k ai,w æː n,ʧʰ o ʈ ə,w æː ɳ,-,w æː ɳ,w æː ɳ,n o k u b u,ʦʰ ɯ ₅₅
91,new,r i,m iː s a r i,n o ɾ,n o ɾ,b aː r u,gʰ oː m,d a # w o ʔ u,k i r e ŋ,n ə b,n e v e,n ɔ f,n ɔu w,k a p a h,-,n o v iː,n y,ɕʰ e n ₅₅,n iː ʋ,n i w,s ɛ ₅₅,n j uː,s i ₂₄,n u v o,n ɔy,ɕ e n ₅₅,n eo s,c e̞ n u r ʝ o̞ s,a t a r a s i kʲ a,b a g ʔ u,h o u,n ə j aː,b a r u,n iː r,n w ɔ v o,s ẽ ₅₅,ɕ e n ₅₅,j e ɬ ə p,n i k e,j i ɬ ə p,j e t ə p,j e l p ə l,s a r a,s i ɴ k i n a,j e θ ə p,ʎ æ ʎ p ə l,-,b a r u,j e ɬ ə p,n ə w iː n,ɕ e n ₅₅,v a o,ʎ æ ʎ p ə l,m ɨː,k ə l o j,n iː d,b o h o u,j i t ə p,i ʎ p,n yː,j iː l ə p,a t a r a s i,n ua,b e cʰ é s,ʎ æ ʎ p ə l,n ɔ v ɨ,n o v u,n o v u,n o w,n o v ɨ j,a t a r a s iː,j a t ə p,m iː s a ɴ,b a u x,n w e β o,n y,j a l ə p,e l p ə ʎ,f oː n,f a q l h u,j e ɬ ə p,f a e v a,i s a j,ɕ e n ₅₅,j e n i,a t a r a s iː,j e t ə p,n ə j ɑ,j e l ə w,j e ɬ ə w,j e l ə w,j e l ə w,n o b u gʰ o u,ɕ i ₃₅
91,man,b u rː,j e ɴ g a,-,t ə ʁ ɑ m ɑ ɾ tʰ,l a h i,t a m a t a,t u a m a,l a k e h,a d m i,g w aː s,m ɤ ʃ,ɔ m ə,f a ʔ i n a j a n,t a o t a o,m ʊ ʃ,m a n,ʦ i ₃₃,m ɑ n,m ɑ n,d o ₄₂ x õ ₅₅ ʦ i ₂₂,m æ n,d a ₄₃ x o ₂₄,ɔ m,m a n,ʦ i ₂₂,a n ð r a s,a n d r a s,o n o k o g o,l a l a k i,k aː n e,m ə r d,l a k i,m aː ð ʏ r,w ɔ m o,d a ₅₃ x õ ₅₅ ʦ i ₂₂,ʦ i ₃₃,k oː,o t o k o,χ ɵː,χ uː j,q o m,o t o k o,o t o k o,k uː,q u m,e g i,b a b a k a,k oː,-,ʦ i ₃₃,l a h j,q u m,b ɨ k i d u m,k a n a j,h a s t iː n,m a t u a,χ uː,χ u m,m ɑ n,χ oː j,o t o k o,m ɔ ɳ i s ɔ,s e cʰ a l,q u m,m ɛ̃ ʃ ʧ ɨ z n a,ɔ m ɐ̃,ɔ m ɐ̃ ĩ,o m,m u ʃː i n ə,o t o k o,χ uː,w i k i g a,d a r i,o m b ɾ e,k ɑː r,χ uː,q o m,m a n e,a j u z i,k oː,h a h o c ŋ ʉ,l i h a ʔ,ɕ a ₅₅ tʰ j o ₂₁ p o ₅₅,e r k e k,o t o k o,χ oː j,m ə ɾ d̪,k uː,k uː,k uː,k uː,m o gʰ a n e,ʦ i ₄₄
